211.6	3.39824
211.608	3.26159
211.616	3.1274
211.624	2.99537
211.632	2.86529
211.64	2.73821
211.648	2.61316
211.656	2.49054
211.664	2.37116
211.672	2.25226
211.68	2.13659
211.688	2.02425
211.696	1.91375
211.704	1.80541
211.712	1.70105
211.72	1.59776
211.728	1.49821
211.736	1.39961
211.744	1.30469
211.752	1.21276
211.76	1.12181
211.768	1.03452
211.776	0.949438
211.784	0.868153
211.792	0.788247
211.8	0.711857
211.808	0.639399
211.816	0.567648
211.824	0.499838
211.832	0.4344
211.84	0.371604
211.848	0.312227
211.856	0.255625
211.864	0.202557
211.872	0.151694
211.88	0.104626
211.888	0.0601131
211.896	0.0186758
211.904	-0.0201313
211.912	-0.0557545
211.92	-0.0877222
211.928	-0.118631
211.936	-0.144912
211.944	-0.16884
211.952	-0.189034
211.96	-0.207143
211.968	-0.220707
211.976	-0.233372
211.984	-0.239891
211.992	-0.24444
212	-0.245114
212.008	-0.243838
212.016	-0.239132
212.024	-0.230335
212.032	-0.21858
212.04	-0.203001
212.048	-0.184612
212.056	-0.163642
212.064	-0.138067
212.072	-0.10871
212.08	-0.0766333
212.088	-0.0403202
212.096	-0.000990909
212.104	0.0403364
212.112	0.086798
212.12	0.136827
212.128	0.191174
212.136	0.247798
212.144	0.309336
212.152	0.372275
212.16	0.4412
212.168	0.513312
212.176	0.590565
212.184	0.669739
212.192	0.753487
212.2	0.84137
212.208	0.932496
212.216	1.0265
212.224	1.12691
212.232	1.23007
212.24	1.33736
212.248	1.44886
212.256	1.56228
212.264	1.68347
212.272	1.80632
212.28	1.93341
212.288	2.06418
212.296	2.19815
212.304	2.33877
212.312	2.48173
212.32	2.62947
212.328	2.7818
212.336	2.93827
212.344	3.10008
212.352	3.2635
212.36	3.43368
212.368	3.60729
212.376	3.7858
212.384	3.96933
212.392	4.1548
212.4	4.34629
